OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
1963-014AL,WESTFORD NEEDLES,2532,US,166.1,87.3,4055,3208,MEDIUM,0,5/9/63,
1963-014AK,WESTFORD NEEDLES,2531,US,166.03,87.3,3652,3605,MEDIUM,0,5/9/63,
1963-014AJ,WESTFORD NEEDLES,2530,US,165.91,87.65,3850,3397,MEDIUM,0,5/9/63,
1965-034D,LES 2 AKM,2529,US,309.78,32.22,14811,2764,MEDIUM,0,5/6/65,
1966-089B,SECOR 8 (EGRS 8),2520,US,167.66,89.81,3709,3678,MEDIUM,0,10/5/66,
1966-087C,DELTA 1 DEB,2518,US,115.88,100.81,1559,1432,SMALL,0,10/2/66,
1966-052D,SCOUT B DEB,2516,US,143.92,41.02,4737,701,SMALL,0,6/10/66,
1966-096A,INTELSAT 2-F1,2514,ITSO,717.98,16.99,37076,3288,LARGE,0,10/26/66,
1966-095B,ATLAS CENTAUR R/B,2513,US,,,,,,0,10/26/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-056D,PAGEOS 1 DEB,2511,US,181.5,86.98,4256,4226,LARGE,0,6/24/66,
1966-094A,LUNA 12,2508,CIS,,,,,,0,10/22/66,SELENOCENTRIC ORBIT (MOON)
1966-052C,SCOUT B DEB,2498,US,136.47,40.65,4232,573,SMALL,0,6/10/66,
1966-089A,OPS 1920,2481,US,167.59,89.81,3724,3658,LARGE,0,10/5/66,
1966-087B,DELTA 1 R/B,2436,US,114.5,100.96,1484,1381,MEDIUM,0,10/2/66,
1966-087A,ESSA 3 (TOS-A),2435,US,114.57,101.08,1486,1386,MEDIUM,0,10/2/66,
1963-049G,THOR ABLESTAR DEB,2432,US,106.81,89.92,1105,1053,MEDIUM,0,12/5/63,
1963-014AC,WESTFORD NEEDLES,2431,US,165.77,87.47,4069,3167,MEDIUM,0,5/9/63,
1966-084B,ATLAS CENTAUR R/B,2426,US,,,,,,0,9/20/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-082B,THOR BURNER 2 R/B,2422,US,99.59,98.17,819,659,LARGE,0,9/16/66,
1966-082A,OPS 6026 (DMSP 4A F1),2418,US,99.78,98.27,830,666,MEDIUM,0,9/16/66,
1966-076B,SCOUT A R/B,2413,US,106.53,88.86,1089,1043,MEDIUM,0,8/18/66,
1966-077C,ERS 15,2412,US,167.62,90.33,3700,3685,MEDIUM,0,8/19/66,
1966-077B,SECOR 7 (EGRS 7),2411,US,167.52,90.33,3701,3675,MEDIUM,0,8/19/66,
1966-078A,LUNA 11,2406,CIS,,,,,,0,8/24/66,SELENOCENTRIC ORBIT (MOON)
1966-077A,OPS 0856,2403,US,167.47,90.34,3697,3676,LARGE,0,8/19/66,
1966-075C,DELTA 1 R/B(2),2402,US,,,,,,0,8/17/66,HELIOCENTRIC ORBIT (SUN)
1966-076A,OPS 2366 (TRANSIT 14),2401,US,106.37,88.86,1084,1033,LARGE,0,8/18/66,
1966-075A,PIONEER 7,2398,US,,,,,,0,8/17/66,HELIOCENTRIC ORBIT (SUN)
1966-073B,ATLAS AGENA D R/B,2395,US,,,,,,0,8/10/66,LUNAR IMPACT
1966-070A,OV3-3,2389,US,108.43,81.33,1972,336,MEDIUM,0,8/4/66,
1966-024D,SCOUT A DEB,2386,US,104.26,90.06,1053,867,SMALL,0,3/26/66,
1963-014AB,WESTFORD NEEDLES,2381,US,165.98,87.29,3976,3277,MEDIUM,0,5/9/63,
1963-014AA,WESTFORD NEEDLES,2380,US,165.9,87.25,4010,3236,MEDIUM,0,5/9/63,
1963-014Y,WESTFORD NEEDLES,2378,US,166.17,87.36,3670,3598,MEDIUM,0,5/9/63,
1963-014X,WESTFORD NEEDLES,2377,US,165.6,87.26,4473,2749,MEDIUM,0,5/9/63,
1963-014W,WESTFORD NEEDLES,2375,US,164.61,86.43,5201,1942,MEDIUM,0,5/9/63,
1963-014T,WESTFORD NEEDLES,2372,US,166.18,87.45,4000,3269,MEDIUM,0,5/9/63,
1961-028F,MIDAS 4 DEB,2371,US,165.6,95.84,3674,3548,MEDIUM,0,10/21/61,
1963-014S,WESTFORD NEEDLES,2367,US,162.21,84.95,5978,970,MEDIUM,0,5/9/63,
1963-014Q,WESTFORD NEEDLES,2365,US,165.99,87.32,3915,3339,MEDIUM,0,5/9/63,
1963-014P,WESTFORD NEEDLES,2364,US,166,87.57,4318,2936,MEDIUM,0,5/9/63,
1963-014M,WESTFORD NEEDLES,2362,US,162.95,85.3,5954,1054,MEDIUM,0,5/9/63,
1963-014L,WESTFORD NEEDLES,2361,US,166.22,87.35,3864,3408,MEDIUM,0,5/9/63,
1963-014J,WESTFORD NEEDLES,2359,US,165.41,86.96,4702,2505,MEDIUM,0,5/9/63,
1966-024C,SCOUT A DEB,2353,US,104.57,89.38,1085,863,SMALL,0,3/26/66,
1966-063E,ATLAS D DEB,2337,US,104.95,144.24,995,988,MEDIUM,0,7/14/66,
1965-020EH,SL-8 DEB,2334,CIS,109.81,55.67,1661,775,SMALL,0,3/15/65,
1966-063D,ATLAS D DEB,2329,US,103.49,144.28,939,908,MEDIUM,0,7/14/66,
1966-063C,ATLAS D R/B,2328,US,105.12,144.23,1007,992,MEDIUM,0,7/14/66,
1966-063B,ATLAS D DEB,2327,US,102.57,144.2,901,860,MEDIUM,0,7/14/66,
1966-058C,DELTA 1 R/B(2),2260,US,,,,,,0,7/1/66,NO INITIAL ELEMENTS
1966-058A,EXPLORER 33 (AIMP-D),2258,US,38792.36,24.14,480762,265679,,0,7/1/66,
1966-056C,PAGEOS 1 DEB,2256,US,181.46,86.93,4267,4211,LARGE,0,6/24/66,
1966-056B,THOR AGENA D R/B,2255,US,181.19,86.95,4281,4176,LARGE,0,6/24/66,
1965-109D,SCOUT A DEB,2226,US,106.59,89.07,1252,885,SMALL,0,12/22/65,
1966-016D,DELTA 1 DEB,2224,US,115,101.11,1563,1348,SMALL,0,2/28/66,
1966-016C,DELTA 1 DEB,2223,US,111.82,100.8,1382,1239,SMALL,0,2/28/66,
1966-053J,TITAN 3C TRANSTAGE R/B,2222,US,1349.31,7.3,34725,33416,LARGE,0,6/16/66,
1966-053H,OPS 9317 (IDSCS 7),2221,US,1347.43,7.33,34360,33706,MEDIUM,0,6/16/66,
1966-053G,OPS 9316 (IDSCS 6),2220,US,1343.83,7.39,34227,33694,MEDIUM,0,6/16/66,
1966-053F,OPS 9315 (IDSCS 5),2219,US,1340.79,7.49,34116,33684,LARGE,0,6/16/66,
1966-053E,OPS 9314 (IDSCS 4),2218,US,1338.48,7.51,34033,33674,MEDIUM,0,6/16/66,
1966-053D,OPS 9313 (IDSCS 3),2217,US,1336.36,7.59,33960,33662,MEDIUM,0,6/16/66,
1966-053C,OPS 9312 (IDSCS 2),2216,US,1335.18,7.62,33922,33653,MEDIUM,0,6/16/66,
1966-053B,OPS 9311 (IDSCS 1),2215,US,1334.45,7.63,33899,33646,MEDIUM,0,6/16/66,
1966-053A,OPS 9381 (GGTS),2207,US,1333.25,7.61,33872,33626,MEDIUM,0,6/16/66,
1966-052B,SCOUT B R/B,2206,US,141.98,40.86,4630,644,MEDIUM,0,6/10/66,
1966-052A,OPS 1427 (OV3-4),2201,US,142.58,40.89,4683,643,MEDIUM,0,6/10/66,
1966-045B,ATLAS CENTAUR R/B,2187,US,,,,,,0,5/30/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-041B,SCOUT A R/B,2180,US,102.8,90.22,946,836,MEDIUM,0,5/19/66,
1966-026D,THOR ALTAIR DEB,2177,US,97.68,98.92,747,549,SMALL,0,3/31/66,
1966-041A,OPS 0082 (TRANSIT 13),2176,US,102.57,90.23,929,831,LARGE,0,5/19/66,
1966-040B,THOR AGENA B R/B,2174,US,107.76,100.32,1165,1082,LARGE,0,5/15/66,
1966-040A,NIMBUS 2,2173,US,107.97,100.58,1175,1091,LARGE,0,5/15/66,
1966-008E,DELTA 1 DEB,2154,US,98,97.82,696,630,SMALL,0,2/3/66,
1965-098J,THOR AGENA B DEB,2153,US,116.33,79.74,2531,500,SMALL,0,11/29/65,
1966-034A,OPS 1527 (OV3-1),2150,US,115.66,82.37,2638,332,MEDIUM,0,4/22/66,
1966-031B,ATLAS AGENA D R/B,2144,US,99.7,35.04,751,738,LARGE,0,4/8/66,
1966-031A,OAO 1,2142,US,100.39,35.04,782,772,LARGE,0,4/8/66,
1966-005D,SCOUT A DEB,2141,US,102.51,90.22,962,792,SMALL,0,1/28/66,
1966-005C,SCOUT A DEB,2140,US,106.82,89.94,1316,843,SMALL,0,1/28/66,
1966-027F,SL-6 DEB,2132,CIS,,,,,SMALL,0,3/31/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-027E,SL-6 DEB,2131,CIS,,,,,SMALL,0,3/31/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-027D,SL-6 R/B(2),2130,CIS,,,,,,0,3/31/66,HELIOCENTRIC ORBIT (SUN)
1966-027A,LUNA 10,2126,CIS,,,,,SMALL,0,3/31/66,SELENOCENTRIC ORBIT (MOON)
1966-026A,OPS 0340,2125,US,98.67,97.99,801,590,MEDIUM,0,3/31/66,
1966-025D,OV1-4 R/B,2124,US,103.77,144.51,995,878,MEDIUM,0,3/30/66,
1966-025C,OV1-5 R/B,2123,US,105.43,144.64,1049,980,MEDIUM,0,3/30/66,
1966-025B,OV1-5,2122,US,105.41,144.63,1049,979,MEDIUM,0,3/30/66,
1966-025A,OV1-4,2121,US,103.81,144.5,1000,877,MEDIUM,0,3/30/66,
1966-024B,SCOUT A R/B,2120,US,104.92,89.82,1104,877,MEDIUM,0,3/26/66,
1966-024A,OPS 1117 (TRANSIT 12),2119,US,104.72,89.62,1088,875,LARGE,0,3/26/66,
1966-008D,DELTA 1 DEB,2118,US,99.61,97.98,832,648,SMALL,0,2/3/66,
1963-038G,TRANSIT 5B-1 DEB,2097,US,105.46,90.01,1046,985,SMALL,0,9/28/63,
1966-016B,DELTA 1 R/B,2096,US,113.39,100.93,1413,1351,MEDIUM,0,2/28/66,
1965-098H,THOR AGENA B DEB,2092,US,116.77,79.86,2569,502,SMALL,0,11/29/65,
1966-016A,ESSA 2 (OT-2),2091,US,113.44,101.25,1414,1354,MEDIUM,0,2/28/66,
1965-093D,SCOUT X-4 DEB,2088,US,98.65,59.72,746,643,SMALL,0,11/19/65,
1965-082JL,TITAN 3C TRANSTAGE DEB,2050,US,99.3,32.26,786,665,SMALL,0,10/15/65,
1966-013B,DIAMANT R/B,2017,FR,111.64,34.07,2109,496,MEDIUM,0,2/17/66,
1966-013A,DIAPASON (D1-A),2016,FR,113.87,34.09,2311,497,LARGE,0,2/17/66,
1965-032D,SCOUT X-4 DEB,2011,US,107.46,41.2,1288,930,SMALL,0,4/29/65,
1961-028E,MIDAS 4 DEB,2009,US,165.71,95.85,3738,3493,MEDIUM,0,10/21/61,
1966-006D,SL-6 R/B(2),2001,CIS,,,,,SMALL,0,1/31/66,BARYCENTRIC ORBIT (EARTH-MOON)
1966-008B,DELTA 1 R/B,1983,US,98.2,98.03,721,625,MEDIUM,0,2/3/66,
1966-008A,ESSA 1 (OT-3),1982,US,99.45,97.89,790,675,MEDIUM,0,2/3/66,
1965-082GZ,TITAN 3C TRANSTAGE DEB,1964,US,101.11,32.19,942,680,SMALL,0,10/15/65,
1965-082GW,TITAN 3C TRANSTAGE DEB,1961,US,95.61,31.86,550,546,SMALL,0,10/15/65,
1965-082GU,TITAN 3C TRANSTAGE DEB,1959,US,98.76,31.79,744,655,SMALL,0,10/15/65,
1966-005B,SCOUT A R/B,1953,US,105.5,90.15,1187,849,MEDIUM,0,1/28/66,
1966-005A,OPS 1593 (TRANSIT 11),1952,US,105.27,90.15,1167,848,LARGE,0,1/28/66,
1965-098G,THOR AGENA B DEB,1951,US,106.68,79.61,1668,478,MEDIUM,0,11/29/65,
1965-098F,THOR AGENA B DEB,1948,US,106.55,79.85,1656,477,MEDIUM,0,11/29/65,
1961-015HT,THOR ABLESTAR DEB,1943,US,101,66.86,845,767,SMALL,0,6/29/61,
1961-015HS,THOR ABLESTAR DEB,1942,US,109.7,67.27,1475,951,SMALL,0,6/29/61,
1965-072E,THOR ALTAIR DEB,1931,US,100.46,99.04,952,609,SMALL,0,9/10/65,
1965-082FZ,TITAN 3C TRANSTAGE DEB,1915,US,98.79,31.88,722,680,SMALL,0,10/15/65,
1965-082EY,TITAN 3C TRANSTAGE DEB,1883,US,95.09,32.09,534,512,SMALL,0,10/15/65,
1965-109B,SCOUT A R/B,1865,US,104.6,89.07,1057,895,MEDIUM,0,12/22/65,
1965-109A,OPS 1509 (TRANSIT 10),1864,US,104.44,89.06,1051,886,LARGE,0,12/22/65,
1965-108A,TITAN 3C TRANSTAGE R/B,1863,US,365.55,26.78,20788,327,LARGE,0,12/21/65,
1965-082ES,TITAN 3C TRANSTAGE DEB,1859,US,99.44,32.12,780,684,MEDIUM,0,10/15/65,
1965-105A,PIONEER 6,1841,US,,,,,SMALL,0,12/16/65,HELIOCENTRIC ORBIT (SUN)
1965-082EA,TITAN 3C TRANSTAGE DEB,1835,US,95.85,32.4,569,550,SMALL,0,10/15/65,
1965-082DY,TITAN 3C TRANSTAGE DEB,1833,US,98.06,32.23,711,621,MEDIUM,0,10/15/65,
1965-082DU,TITAN 3C TRANSTAGE DEB,1829,US,96.96,32.29,631,595,SMALL,0,10/15/65,
1965-101B,SCOUT X-4 R/B,1815,US,96.83,75.84,610,604,MEDIUM,0,12/6/65,
1965-101A,FR 1,1814,FR,97.96,75.87,664,658,MEDIUM,0,12/6/65,
1965-098C,THOR AGENA B R/B,1807,US,117.36,79.83,2622,502,LARGE,0,11/29/65,
1965-098B,EXPLORER 31 (ISIS-X),1806,US,119.26,79.78,2793,502,MEDIUM,0,11/29/65,
1965-096B,DIAMANT R/B,1805,FR,103.99,34.25,1384,511,LARGE,0,11/26/65,
1965-098A,ALOUETTE 2,1804,CA,117.31,79.81,2618,502,MEDIUM,0,11/29/65,
1965-096A,A-1 (ASTERIX),1778,FR,106.76,34.26,1631,522,MEDIUM,0,11/26/65,
1965-093B,SCOUT X-4 R/B,1739,US,99.04,59.7,776,649,MEDIUM,0,11/19/65,
1965-093A,EXPLORER 30,1738,US,99.91,59.71,842,666,MEDIUM,0,11/19/65,
1965-092D,SL-6 R/B(2),1736,CIS,,,,,,0,11/16/65,HELIOCENTRIC ORBIT (SUN)
1965-091A,VENERA 2,1730,CIS,,,,,,0,11/12/65,HELIOCENTRIC ORBIT (SUN)
1965-089B,DELTA 1 R/B,1729,US,120.24,59.39,2268,1116,MEDIUM,0,11/6/65,
1965-089A,EXPLORER 29 (GEOS 1),1726,US,120.29,59.38,2270,1118,LARGE,0,11/6/65,
1965-082CD,TITAN 3C TRANSTAGE DEB,1722,US,98.44,32.42,704,665,SMALL,0,10/15/65,
1965-082BX,TITAN 3C TRANSTAGE DEB,1716,US,98.87,32.19,732,677,LARGE,0,10/15/65,
1965-082AX,TITAN 3C TRANSTAGE DEB,1684,US,100.15,32.21,890,642,LARGE,0,10/15/65,
1965-082AV,TITAN 3C TRANSTAGE DEB,1682,US,97.89,32.41,693,623,MEDIUM,0,10/15/65,
1965-082AT,TITAN 3C TRANSTAGE DEB,1680,US,98.29,32.26,692,662,LARGE,0,10/15/65,
1965-082AJ,TITAN 3C TRANSTAGE DEB,1671,US,99.09,32.16,753,677,MEDIUM,0,10/15/65,
1965-082AF,TITAN 3C TRANSTAGE DEB,1668,US,97.32,32.07,641,620,LARGE,0,10/15/65,
1965-082Q,TITAN 3C TRANSTAGE DEB,1653,US,98.38,32.12,710,652,MEDIUM,0,10/15/65,
1965-082H,TITAN 3C TRANSTAGE DEB,1646,US,97.59,32.31,645,641,LARGE,0,10/15/65,
1965-082D,TITAN 3C TRANSTAGE DEB,1642,US,97.12,32.09,637,604,LARGE,0,10/15/65,
1965-082C,OV2-1,1641,US,99.02,32.3,725,698,MEDIUM,0,10/15/65,
1965-020ED,SL-8 DEB,1634,CIS,115.36,56.15,2142,801,SMALL,0,3/15/65,
1965-073K,SL-8 DEB,1618,CIS,117.05,56.17,1725,1371,MEDIUM,0,9/18/65,
1965-073J,SL-8 DEB,1617,CIS,116.65,56.13,1703,1357,MEDIUM,0,9/18/65,
1965-078B,ATLAS D R/B,1616,US,108.44,144.23,1914,395,MEDIUM,0,10/5/65,
1965-078A,OV1-2,1613,US,111.3,144.23,2176,397,MEDIUM,0,10/5/65,
1964-083H,THOR ABLESTAR DEB,1608,US,103.98,89.76,960,934,SMALL,0,12/13/64,
1965-073H,SL-8 DEB,1591,CIS,115.87,56.06,1612,1378,SMALL,0,9/18/65,
1965-073G,SL-8 DEB,1590,CIS,115.24,56.08,1606,1327,SMALL,0,9/18/65,
1965-073F,SL-8 R/B,1589,CIS,116.78,56.05,1663,1410,LARGE,0,9/18/65,
1965-073E,COSMOS 90,1588,CIS,116.64,56.06,1655,1405,MEDIUM,0,9/18/65,
1965-073D,COSMOS 89,1587,CIS,116.22,56.06,1642,1380,MEDIUM,0,9/18/65,
1965-073C,COSMOS 88,1586,CIS,115.82,56.06,1641,1343,MEDIUM,0,9/18/65,
1965-073B,COSMOS 87,1585,CIS,115.44,56.06,1635,1315,MEDIUM,0,9/18/65,
1965-073A,COSMOS 86,1584,CIS,115.02,56.06,1622,1291,MEDIUM,0,9/18/65,
1965-072D,THOR ALTAIR R/B,1583,US,98.48,98.46,790,583,MEDIUM,0,9/10/65,
1965-072A,OPS 8068,1580,US,100.77,98.35,960,630,MEDIUM,0,9/10/65,
1965-065J,PORCUPINE 2,1577,US,107.78,90,1175,1072,MEDIUM,0,8/13/65,
1958-002C,VANGUARD DEB,1576,US,122.2,34.23,2920,638,SMALL,0,3/17/58,
1965-070F,SL-8 R/B,1575,CIS,114.56,56.12,1514,1357,LARGE,0,9/3/65,
1965-070E,COSMOS 84,1574,CIS,116.41,56.05,1569,1470,MEDIUM,0,9/3/65,
1965-070D,COSMOS 83,1573,CIS,116.03,56.06,1557,1448,MEDIUM,0,9/3/65,
1965-070C,COSMOS 82,1572,CIS,115.65,56.06,1542,1428,MEDIUM,0,9/3/65,
1965-070B,COSMOS 81,1571,CIS,115.31,56.06,1540,1399,MEDIUM,0,9/3/65,
1965-070A,COSMOS 80,1570,CIS,114.94,56.05,1530,1375,MEDIUM,0,9/3/65,
1965-020CV,SL-8 DEB,1549,CIS,113.93,56.16,2066,747,MEDIUM,0,3/15/65,
1965-051D,DELTA 1 DEB,1529,US,101.13,99.06,839,786,SMALL,0,7/2/65,
1965-065L,THOR ABLESTAR DEB,1522,US,107.96,90.1,1186,1079,MEDIUM,0,8/13/65,
1965-065K,THOR ABLESTAR DEB,1521,US,108.01,89.99,1188,1082,SMALL,0,8/13/65,
1965-065H,CALSPHERE 4(A),1520,US,107.77,89.93,1175,1073,SMALL,0,8/13/65,
1965-065G,NAVSPASUR ROD 1,1515,US,106.64,89.99,1113,1029,SMALL,0,8/13/65,
1965-065F,OPS 8464 (TRANSIT 5B-7),1514,US,107.85,89.96,1179,1075,LARGE,0,8/13/65,
1965-065E,TEMPSAT 1,1512,US,107.98,89.97,1186,1081,SMALL,0,8/13/65,
1965-065D,THOR ABLESTAR DEB,1511,US,107.94,89.97,1183,1080,MEDIUM,0,8/13/65,
1965-065C,DODECAPOLE 2,1510,US,102.45,90.05,903,846,LARGE,0,8/13/65,
1965-065B,THOR ABLESTAR R/B,1508,US,107.78,90.15,1157,1091,LARGE,0,8/13/65,
1965-063A,SECOR 5 (EGRS 5),1506,US,122.17,69.24,2420,1135,MEDIUM,0,8/10/65,
1965-065A,THOR ABLESTAR DEB,1504,US,107.45,89.93,1160,1058,SMALL,0,8/13/65,
1965-064A,SURVEYOR MODEL 1,1503,US,,,,,SMALL,0,8/11/65,BARYCENTRIC ORBIT (EARTH-MOON)
1965-063B,SCOUT B R/B,1502,US,122.18,69.24,2418,1138,MEDIUM,0,8/10/65,
1965-020BE,SL-8 DEB,1480,CIS,113.92,56.07,2060,753,MEDIUM,0,3/15/65,
1965-020BD,SL-8 DEB,1479,CIS,114.32,56.03,2004,845,SMALL,0,3/15/65,
1965-020BC,SL-8 DEB,1478,CIS,106.49,56.08,1515,614,MEDIUM,0,3/15/65,
1965-020BB,SL-8 DEB,1477,CIS,110.89,55.49,1718,817,MEDIUM,0,3/15/65,
1965-058B,OPS 6564 (VELA 6),1459,US,6737.6,41.06,167559,56019,,0,7/20/65,
1965-058A,OPS 6577 (VELA 5),1458,US,6750.92,24.03,169959,53931,,0,7/20/65,
1965-056A,ZOND 3,1454,CIS,,,,,,0,7/18/65,HELIOCENTRIC ORBIT (SUN)
1965-048D,THOR ABLESTAR DEB,1435,US,104.93,89.89,1034,948,SMALL,0,6/24/65,
1965-051B,DELTA 1 R/B,1433,US,98.58,98.5,719,663,MEDIUM,0,7/2/65,
1965-051A,TIROS 10,1430,US,99.92,98.45,794,715,MEDIUM,0,7/2/65,
1965-048B,THOR ABLESTAR R/B,1428,US,106.46,89.89,1105,1020,LARGE,0,6/24/65,
1965-048C,THOR ABLESTAR DEB,1425,US,106.75,89.89,1132,1020,MEDIUM,0,6/24/65,
1965-048A,OPS 8480 (TRANSIT 5B-6),1420,US,106.53,89.89,1119,1013,LARGE,0,6/24/65,
1965-027E,OPS 4682 DEB,1399,US,110.81,90.25,1269,1258,SMALL,0,4/3/65,
1965-044A,LUNIK 6,1393,CIS,,,,,,0,6/8/65,HELIOCENTRIC ORBIT (SUN)
1965-020AH,SL-8 DEB,1392,CIS,97.27,55.87,791,465,MEDIUM,0,3/15/65,
1965-027D,OPS 4682 DEB,1389,US,109.61,89.84,1227,1190,MEDIUM,0,4/3/65,
1965-034C,LCS 1,1361,US,145.56,32.14,2797,2779,MEDIUM,0,5/6/65,
1965-034B,LES 2,1360,US,309.79,32.23,14811,2764,MEDIUM,0,5/6/65,
1965-034A,TITAN 3A TRANSTAGE R/B,1359,US,157.01,32.13,3741,2785,LARGE,0,5/6/65,
1965-032B,SCOUT X-4 R/B,1358,US,107.61,41.19,1300,932,MEDIUM,0,4/29/65,
1965-020E,SL-8 DEB,1335,CIS,103.99,56.08,1336,559,MEDIUM,0,3/15/65,
1965-032A,EXPLORER 27,1328,US,107.55,41.18,1299,928,LARGE,0,4/29/65,
1965-028B,DELTA 1 R/B(2),1318,US,679.79,18.07,37037,1426,MEDIUM,0,4/6/65,
1965-028A,INTELSAT 1-F1,1317,ITSO,1434.97,5.79,35796,35733,MEDIUM,0,4/6/65,
1965-027C,OPS 4682 DEB,1316,US,108.98,90.25,1203,1156,MEDIUM,0,4/3/65,
1965-027B,SECOR 4 (EGRS 4),1315,US,111.4,90.24,1314,1268,MEDIUM,0,4/3/65,
1965-027A,OPS 4682 (SNAPSHOT),1314,US,111.47,90.24,1317,1272,LARGE,0,4/3/65,
1965-004D,DELTA 1 DEB,1313,US,119.93,96.41,2625,731,SMALL,0,1/22/65,
1965-004C,DELTA 1 DEB,1312,US,117.26,96.35,2444,671,SMALL,0,1/22/65,
1965-023B,ATLAS AGENA B R/B,1298,US,,,,,SMALL,0,3/21/65,HELIOCENTRIC ORBIT (SUN)
1965-016F,OSCAR 3,1293,US,102.28,70.07,879,854,MEDIUM,0,3/9/65,
1965-016C,GGSE 3,1292,US,102.76,70.08,905,874,MEDIUM,0,3/9/65,
1965-016D,SOLRAD 7B,1291,US,103.24,70.08,926,898,MEDIUM,0,3/9/65,
1965-016H,PORCUPINE 1,1272,US,103.27,70.08,928,898,MEDIUM,0,3/9/65,
1965-016A,OPS 4988 (GREB 6),1271,US,103.11,70.08,919,893,MEDIUM,0,3/9/65,
1965-016J,THOR AGENA D R/B,1245,US,103.04,70.08,916,889,LARGE,0,3/9/65,
1965-016B,GGSE 2,1244,US,103.15,70.08,921,895,MEDIUM,0,3/9/65,
1965-016E,SECOR 3,1208,US,103.16,70.08,920,895,MEDIUM,0,3/9/65,
1964-083G,THOR ABLESTAR DEB,1099,US,105.68,89.84,1057,996,MEDIUM,0,12/13/64,
1965-010B,ATLAS AGENA B R/B,1087,US,,,,,SMALL,0,2/17/65,BARYCENTRIC ORBIT (EARTH-MOON)
1965-008C,LES 1,1002,US,145.7,32.15,2807,2780,MEDIUM,0,2/11/65,
1965-008A,TITAN 3A TRANSTAGE R/B,1001,US,145.35,32.15,2796,2763,LARGE,0,2/11/65,
1965-008B,TITAN 3A DEB (TRUSS),1000,US,145.62,32.14,2801,2780,LARGE,0,2/11/65,
1965-004B,DELTA 1 R/B,979,US,118.49,96.43,2525,702,MEDIUM,0,1/22/65,
1965-004A,TIROS 9,978,US,118.9,96.4,2560,704,MEDIUM,0,1/22/65,
1964-064D,SCOUT X-4 DEB,977,US,104.45,80.05,1063,875,SMALL,0,10/10/64,
1964-064C,SCOUT X-4 DEB,976,US,102.34,79.32,954,785,SMALL,0,10/10/64,
1964-083F,THOR ABLESTAR DEB,967,US,105.34,89.95,1026,995,SMALL,0,12/13/64,
1964-083D,OPS 6582 (TRANSIT 5B-5),965,US,106.12,90.05,1079,1015,MEDIUM,0,12/13/64,
1964-083C,OPS 6582 (TRANSIT 5E-5),959,US,105.71,90,1059,996,LARGE,0,12/13/64,
1964-083B,THOR ABLESTAR DEB,956,US,105.33,89.94,1026,993,SMALL,0,12/13/64,
1964-083A,THOR ABLESTAR R/B,953,US,105.98,90.02,1062,1018,LARGE,0,12/13/64,
1964-078C,ZOND 2,945,CIS,,,,,,0,11/30/64,HELIOCENTRIC ORBIT (SUN)
1964-077B,ATLAS AGENA D R/B,942,US,,,,,,0,11/28/64,HELIOCENTRIC ORBIT (SUN)
1964-077A,MARINER 4 (MARS),938,US,,,,,,0,11/28/64,HELIOCENTRIC ORBIT (SUN)
1964-076C,SCOUT X-4 R/B,933,US,112.41,81.34,2151,523,MEDIUM,0,11/21/64,
1964-076B,EXPLORER 25 (INJUN-4),932,US,113.72,81.34,2270,524,MEDIUM,0,11/21/64,
1964-073A,MARINER 3 (MARS),923,US,,,,,,0,11/5/64,HELIOCENTRIC ORBIT (SUN)
1964-064B,SCOUT X-4 R/B,907,US,104.29,79.69,1049,873,MEDIUM,0,10/10/64,
1964-063F,OPS 5798 DEB,903,US,104.38,90.21,982,949,SMALL,0,10/6/64,
1964-063E,CALSPHERE 2,902,US,106.44,90.23,1077,1047,SMALL,0,10/6/64,
1964-063D,OPS 5798 DEB,901,US,106.27,90.23,1067,1041,LARGE,0,10/6/64,
1964-063C,CALSPHERE 1,900,US,104.68,90.21,999,960,SMALL,0,10/6/64,
1964-064A,EXPLORER 22,899,US,104.14,79.69,1042,866,LARGE,0,10/10/64,
1964-063B,OPS 5798 (TRANSIT 5B-4),897,US,106.38,90.23,1074,1044,MEDIUM,0,10/6/64,
1964-063A,THOR ABLESTAR R/B,893,US,106.17,90.22,1070,1029,LARGE,0,10/6/64,
1964-053B,SL-3 R/B,877,CIS,98.58,65.08,726,655,LARGE,0,8/28/64,
1964-053A,COSMOS 44,876,CIS,98.29,65.06,763,591,LARGE,0,8/28/64,
1964-051B,SCOUT X-4 R/B,871,US,102.84,79.89,955,830,MEDIUM,0,8/25/64,
1964-051A,EXPLORER 20,870,US,103.48,79.9,994,852,MEDIUM,0,8/25/64,
1964-047B,DELTA 1 R/B,862,US,702.08,15.69,38427,1150,MEDIUM,0,8/19/64,
1964-047A,SYNCOM 3,858,US,1434.64,5.57,35778,35738,LARGE,0,8/19/64,
1964-041B,ATLAS AGENA B R/B,843,US,,,,,SMALL,0,7/28/64,BARYCENTRIC ORBIT (EARTH-MOON)
1964-040B,OPS 3674 (VELA 4),837,US,6001.9,48.55,146823,59221,MEDIUM,0,7/17/64,
